Time(Hours),EntityID,ObjectName,ProcessID,StepName,Action
0,Article1.67,Model,13.1_TransportRequest,[Decide] Article,Token branching on condition 'Is.Article'.
0,Article1.67,Model,13.1_TransportRequest,[Decide] Article,Token sent to 'True' exit.
0,Article1.67,Model,13.1_TransportRequest,[Decide] My Vehicle Picking Started==True,Token branching on condition 'AGV.PickingStarted == True'.
0,Article1.67,Model,13.1_TransportRequest,[Decide] My Vehicle Picking Started==True,Token sent to 'False' exit.
0,Article1.67,Model,13.1_TransportRequest,[Assign] Reject Task,Assigning state variable 'Token.13.ReturnValue' the value '0'. Previous value was '1'.
0,Article1.67,Model,13.1_TransportRequest,[End],Process '1_TransportRequest' execution ended.
0,Article1.67,AGV1[1],12.OnEvaluatingRiderReservation,[End],Process 'AGV1[1].OnEvaluatingRiderReservation' execution ended.
0,Article1.67,L2,10.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Article1.67' to ride transporter 'AGV1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Article1.67,AGV1[2],12.OnEvaluatingRiderReservation,[Begin],Process 'AGV1[2].OnEvaluatingRiderReservation' execution started.
0,Article1.67,AGV1[2],12.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0,Article1.67,AGV1[2],12.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token sent to 'True' exit.
0,Article1.67,AGV1[2],12.OnEvaluatingRiderReservation,[Execute] EvaluatingTransportRequest_AddOnProcess,Executing process '1_TransportRequest'.
0,Article1.67,Model,13.1_TransportRequest,[Begin],Process '1_TransportRequest' execution started.
0,Article1.67,Model,13.1_TransportRequest,[Decide] Order,Token branching on condition 'Is.Order'.
0,Article1.67,Model,13.1_TransportRequest,[Decide] Order,Token sent to 'False' exit.
0,Article1.67,Model,13.1_TransportRequest,[Decide] Article,Token branching on condition 'Is.Article'.
0,Article1.67,Model,13.1_TransportRequest,[Decide] Article,Token sent to 'True' exit.
0,Article1.67,Model,13.1_TransportRequest,[Decide] My Vehicle Picking Started==True,Token branching on condition 'AGV.PickingStarted == True'.
0,Article1.67,Model,13.1_TransportRequest,[Decide] My Vehicle Picking Started==True,Token sent to 'False' exit.
0,Article1.67,Model,13.1_TransportRequest,[Assign] Reject Task,Assigning state variable 'Token.13.ReturnValue' the value '0'. Previous value was '1'.
0,Article1.67,Model,13.1_TransportRequest,[End],Process '1_TransportRequest' execution ended.
0,Article1.67,AGV1[2],12.OnEvaluatingRiderReservation,[End],Process 'AGV1[2].OnEvaluatingRiderReservation' execution ended.
0,Article1.67,L2,10.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Article1.67' to ride transporter 'AGV1[2]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Article1.67,L2,10.RoutingOutLogic,[Ride] OnTransporter,Entity 'Article1.67' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model.Global.VisitRequestQueue'.
0,Article1.67,L2,9.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Orders.65,Model,6.2_CreateWarehousePositions,[End],Process '2_CreateWarehousePositions' execution ended.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Assign] Remaining,Assigning state variable 'Orders.65.LocationList[3]' the value '0'. Previous value was '0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token branching on condition 'T_Pos.Pieces>0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token sent to 'False' exit.
0,Orders.65,Model,6.2_CreateWarehousePositions,[End],Process '2_CreateWarehousePositions' execution ended.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Assign] Remaining,Assigning state variable 'Orders.65.LocationList[4]' the value '0'. Previous value was '0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token branching on condition 'T_Pos.Pieces>0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token sent to 'False' exit.
0,Orders.65,Model,6.2_CreateWarehousePositions,[End],Process '2_CreateWarehousePositions' execution ended.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Assign] Remaining,Assigning state variable 'Orders.65.LocationList[5]' the value '0'. Previous value was '0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token branching on condition 'T_Pos.Pieces>0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token sent to 'False' exit.
0,Orders.65,Model,6.2_CreateWarehousePositions,[End],Process '2_CreateWarehousePositions' execution ended.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Assign] Remaining,Assigning state variable 'Orders.65.LocationList[6]' the value '5'. Previous value was '0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token branching on condition 'T_Pos.Pieces>0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token sent to 'True' exit.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Assign] AGV Remaining QTY,"Assigning state variable 'Model.AGVRemainingQty[6,1]' the value '5'. Previous value was '0'."
0,Orders.65,Model,6.2_CreateWarehousePositions,[Create] Article,Creating '1' new object(s) of entity type 'Article1'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Create] Article,Created object 'Article1.68'.
0,Article1.68,Model,14.2_CreateWarehousePositions,[Assign] Article Name,Assigning state variable 'Article1.68.ArticleName' the value 'L6'. Previous value was ''.
0,Article1.68,Model,14.2_CreateWarehousePositions,"[Assign] AGVNum,",Assigning state variable 'Article1.68.AGVNUM' the value '1'. Previous value was '0'.
0,Article1.68,Model,14.2_CreateWarehousePositions,[Assign] pos,Assigning state variable 'Article1.68.pos' the value '3'. Previous value was '0'.
0,Article1.68,Model,14.2_CreateWarehousePositions,[Assign] OrderNum,Assigning state variable 'Article1.68.OrderID' the value 'Order 1'. Previous value was ''.
0,Article1.68,Model,14.2_CreateWarehousePositions,[Assign] Location,Assigning state variable 'Article1.68.LocationNode' the value 'L6'. Previous value was 'Nothing'.
0,Article1.68,Model,14.2_CreateWarehousePositions,[Assign] Pieces,Assigning state variable 'Article1.68.Pieces' the value '5'. Previous value was '0'.
0,Article1.68,Model,14.2_CreateWarehousePositions,[Transfer] Pick Locations,Entity 'Article1.68' transferring from '[FreeSpace] Model' into node 'L6'.
0,Article1.68,L6,12.OnEntered,[Begin],Process 'L6.OnEntered' execution started.
0,Article1.68,L6,12.OnEntered,[Fire] EnteredEvent,Firing event 'L6.Entered'.
0,Article1.68,L6,12.OnEntered,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
0,Article1.68,L6,12.OnEntered,[Decide] IfTransporter,Token sent to 'False' exit.
0,Article1.68,L6,12.OnEntered,[Execute] RoutingOutLogic,Executing process 'L6.RoutingOutLogic'.
0,Article1.68,L6,13.RoutingOutLogic,[Begin],Process 'L6.RoutingOutLogic' execution started.
0,Article1.68,L6,13.RoutingOutLogic,[Fire] RideWaitingEvent,Firing event 'L6.RiderWaiting'.
0,Article1.68,L6,13.RoutingOutLogic,[Ride] OnTransporter,Inserting entity 'Article1.68' into 'L6.RidePickupQueue'.
0,Article1.68,AGV1[1],15.OnEvaluatingRiderReservation,[Begin],Process 'AGV1[1].OnEvaluatingRiderReservation' execution started.
0,Article1.68,AGV1[1],15.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0,Article1.68,AGV1[1],15.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token sent to 'True' exit.
0,Article1.68,AGV1[1],15.OnEvaluatingRiderReservation,[Execute] EvaluatingTransportRequest_AddOnProcess,Executing process '1_TransportRequest'.
0,Article1.68,Model,16.1_TransportRequest,[Begin],Process '1_TransportRequest' execution started.
0,Article1.68,Model,16.1_TransportRequest,[Decide] Order,Token branching on condition 'Is.Order'.
0,Article1.68,Model,16.1_TransportRequest,[Decide] Order,Token sent to 'False' exit.
0,Article1.68,Model,16.1_TransportRequest,[Decide] Article,Token branching on condition 'Is.Article'.
0,Article1.68,Model,16.1_TransportRequest,[Decide] Article,Token sent to 'True' exit.
0,Article1.68,Model,16.1_TransportRequest,[Decide] My Vehicle Picking Started==True,Token branching on condition 'AGV.PickingStarted == True'.
0,Article1.68,Model,16.1_TransportRequest,[Decide] My Vehicle Picking Started==True,Token sent to 'False' exit.
0,Article1.68,Model,16.1_TransportRequest,[Assign] Reject Task,Assigning state variable 'Token.16.ReturnValue' the value '0'. Previous value was '1'.
0,Article1.68,Model,16.1_TransportRequest,[End],Process '1_TransportRequest' execution ended.
0,Article1.68,AGV1[1],15.OnEvaluatingRiderReservation,[End],Process 'AGV1[1].OnEvaluatingRiderReservation' execution ended.
0,Article1.68,L6,13.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Article1.68' to ride transporter 'AGV1[1]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Article1.68,AGV1[2],15.OnEvaluatingRiderReservation,[Begin],Process 'AGV1[2].OnEvaluatingRiderReservation' execution started.
0,Article1.68,AGV1[2],15.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token branching on condition '(ResourceState==List.ResourceStateName.Idle) || (Entity.CurrentNode==DestinationNode) || (Entity.CurrentNode==CurrentNode && DestinationNode==Nothing)'.
0,Article1.68,AGV1[2],15.OnEvaluatingRiderReservation,[Decide] IfAcceptTransportRequest,Token sent to 'True' exit.
0,Article1.68,AGV1[2],15.OnEvaluatingRiderReservation,[Execute] EvaluatingTransportRequest_AddOnProcess,Executing process '1_TransportRequest'.
0,Article1.68,Model,16.1_TransportRequest,[Begin],Process '1_TransportRequest' execution started.
0,Article1.68,Model,16.1_TransportRequest,[Decide] Order,Token branching on condition 'Is.Order'.
0,Article1.68,Model,16.1_TransportRequest,[Decide] Order,Token sent to 'False' exit.
0,Article1.68,Model,16.1_TransportRequest,[Decide] Article,Token branching on condition 'Is.Article'.
0,Article1.68,Model,16.1_TransportRequest,[Decide] Article,Token sent to 'True' exit.
0,Article1.68,Model,16.1_TransportRequest,[Decide] My Vehicle Picking Started==True,Token branching on condition 'AGV.PickingStarted == True'.
0,Article1.68,Model,16.1_TransportRequest,[Decide] My Vehicle Picking Started==True,Token sent to 'False' exit.
0,Article1.68,Model,16.1_TransportRequest,[Assign] Reject Task,Assigning state variable 'Token.16.ReturnValue' the value '0'. Previous value was '1'.
0,Article1.68,Model,16.1_TransportRequest,[End],Process '1_TransportRequest' execution ended.
0,Article1.68,AGV1[2],15.OnEvaluatingRiderReservation,[End],Process 'AGV1[2].OnEvaluatingRiderReservation' execution ended.
0,Article1.68,L6,13.RoutingOutLogic,[Ride] OnTransporter,Ineligible request by 'Article1.68' to ride transporter 'AGV1[2]'. The 'OnEvaluatingRiderReservation' decision process of the transporter returned 'False'.
0,Article1.68,L6,13.RoutingOutLogic,[Ride] OnTransporter,Entity 'Article1.68' unable to immediately reserve ride on a transporter. Inserting ride request into 'Model.Global.VisitRequestQueue'.
0,Article1.68,L6,12.OnEntered,[Execute] RoutingOutLogic,Token waiting at Execute step for '1' other processes to complete.
0,Orders.65,Model,6.2_CreateWarehousePositions,[End],Process '2_CreateWarehousePositions' execution ended.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Assign] Remaining,Assigning state variable 'Orders.65.LocationList[7]' the value '0'. Previous value was '0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token branching on condition 'T_Pos.Pieces>0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token sent to 'False' exit.
0,Orders.65,Model,6.2_CreateWarehousePositions,[End],Process '2_CreateWarehousePositions' execution ended.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Assign] Remaining,Assigning state variable 'Orders.65.LocationList[8]' the value '0'. Previous value was '0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token branching on condition 'T_Pos.Pieces>0'.
0,Orders.65,Model,6.2_CreateWarehousePositions,[Decide] Is Order,Token sent to 'False' exit.
0,Orders.65,Model,6.2_CreateWarehousePositions,[End],Process '2_CreateWarehousePositions' execution ended.
0,Orders.65,Model,5.2_CreateWarehousePositions,[Transfer] Preparation Station,Entity 'Orders.65' transferring from '[Station] OrderPoolStation' into node 'Input@Prep_Station'.
0,Orders.65,Input@Prep_Station,15.OnEnteredToAssociatedObject,[Begin],Process 'Input@Prep_Station.OnEnteredToAssociatedObject' execution started.
0,Orders.65,Input@Prep_Station,15.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@Prep_Station.Entered'.
0,Orders.65,Input@Prep_Station,15.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Orders.65' transferring from '[Node] Input@Prep_Station' into object 'Prep_Station'.
0,Orders.65,Input@Prep_Station,15.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'Orders.65' transferring from '[Node] Input@Prep_Station' into station 'Prep_Station.InputBuffer'.
0,Orders.65,Model,4.3_OrderPoolEntered,[Execute] Create Warehouse Positions,Token waiting at Execute step for '1' other processes to complete.
0,Orders.65,Order_Source,2.OnEnteredOutputBuffer,[End],Process 'Order_Source.OnEnteredOutputBuffer' execution ended.
0,Orders.65,Model,3.1_Assing_OrderInfo,[End],Process '1_Assing_OrderInfo' execution ended.
0,Orders.65,Prep_Station,16.OnEnteredInputBuffer,[Begin],Process 'Prep_Station.OnEnteredInputBuffer' execution started.
0,Orders.65,Prep_Station,16.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'Orders.65' ending transfer into station 'Prep_Station.InputBuffer'.
0,Orders.65,Input@Prep_Station,3.OnExited,[Begin],Process 'Input@Prep_Station.OnExited' execution started.
0,Orders.65,Input@Prep_Station,3.OnExited,[Fire] ExitedEvent,Firing event 'Input@Prep_Station.Exited'.
0,Orders.65,Input@Prep_Station,3.OnExited,[End],Process 'Input@Prep_Station.OnExited' execution ended.
0,Orders.65,Prep_Station,16.OnEnteredInputBuffer,[Seize] Server,Object 'Orders.65' waiting to seize '1' resource(s) of resource type '[ParentObject] Prep_Station'.
0,Orders.65,Output@Order_Source,1.OnEnteredFromAssociatedObject,[End],Process 'Output@Order_Source.OnEnteredFromAssociatedObject' execution ended.
0,Orders.65,Model,5.2_CreateWarehousePositions,[End],Process '2_CreateWarehousePositions' execution ended.
0,Orders.65,Input@Prep_Station,15.OnEnteredToAssociatedObject,[End],Process 'Input@Prep_Station.OnEnteredToAssociatedObject' execution ended.
0,Orders.65,Model,4.3_OrderPoolEntered,[End],Process '3_OrderPoolEntered' execution ended.
0,--,--,--,--,Firing event 'Order_Source.EntityArrivals.Event'.
0,--,--,--,--,Time until next event of timer 'Order_Source.EntityArrivals' is '0' Hours.
0,Order_Source,Order_Source,4.OnEntityArrival,[Begin],Process 'Order_Source.OnEntityArrival' execution started.
0,Order_Source,Order_Source,4.OnEntityArrival,[SetRow] BeforeCreatingEntities,Table reference for token 'Token.4' set to row index '2' in table 'T_Orders'.
0,Order_Source,Order_Source,4.OnEntityArrival,[Create] Entities,Creating '1' new object(s) of entity type 'Orders'.
0,Order_Source,Order_Source,4.OnEntityArrival,[Create] Entities,Created object 'Orders.69'.
0,Orders.69,Order_Source,15.OnEntityArrival,[Transfer] ToProcessing,Entity 'Orders.69' transferring from '[FreeSpace] Order_Source' into station 'Order_Source.Processing'.
0,Order_Source,Order_Source,4.OnEntityArrival,[End],Process 'Order_Source.OnEntityArrival' execution ended.
0,Orders.69,Order_Source,1.OnEnteredProcessing,[Begin],Process 'Order_Source.OnEnteredProcessing' execution started.
0,Orders.69,Order_Source,1.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'Orders.69' ending transfer into station 'Order_Source.Processing'.
0,Orders.69,Order_Source,1.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'Orders.69' transferring from '[Station] Order_Source.Processing' into station 'Order_Source.OutputBuffer'.
0,Orders.69,Order_Source,15.OnEntityArrival,[End],Process 'Order_Source.OnEntityArrival' execution ended.
0,Orders.69,Order_Source,4.OnEnteredOutputBuffer,[Begin],Process 'Order_Source.OnEnteredOutputBuffer' execution started.
0,Orders.69,Order_Source,4.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'Orders.69' ending transfer into station 'Order_Source.OutputBuffer'.
0,Orders.69,Order_Source,4.OnEnteredOutputBuffer,[Assign] BeforeExitingAssignments,Assigning state variable 'Model.RowNum' the value '3'. Previous value was '2'.
0,Orders.69,Order_Source,4.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'Orders.69' transferring from '[Station] Order_Source.OutputBuffer' into node 'Output@Order_Source'.
0,Orders.69,Output@Order_Source,15.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Order_Source.OnEnteredFromAssociatedObject' execution started.
0,Orders.69,Output@Order_Source,15.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Order_Source.Entered'.
0,Orders.69,Output@Order_Source,15.OnEnteredFromAssociatedObject,[Execute] Entered_AddOnProcess,Executing process '1_Assing_OrderInfo'.
0,Orders.69,Model,3.1_Assing_OrderInfo,[Begin],Process '1_Assing_OrderInfo' execution started.
0,Orders.69,Model,3.1_Assing_OrderInfo,[Assign] OrderNum,Assigning state variable 'Model.OrderNum' the value '2'. Previous value was '1'.
0,Orders.69,Model,3.1_Assing_OrderInfo,[Decide] FirstTime,Token branching on condition 'OrderNum == 1'.
0,Orders.69,Model,3.1_Assing_OrderInfo,[Decide] FirstTime,Token sent to 'False' exit.
